time,longitude,latitude,snr_[MJ/m2],tp_[mm],ro_[m],sm_[m3/m3],le_[W/m2],t2m_[K],lai_[m2/m2],evi_[],ndvi_[]
2010-11-16,16.375,63.625,-1.5747688,0.037871342,3.4135264e-05,0.37110344,1.387628629648437,266.6782,0.06708337366580963,nan,nan
2010-11-17,16.375,63.625,-0.35436836,0.33089626,3.3849778e-05,0.36685055,1.3343888955811658,265.09665,0.04891766607761383,nan,nan
2010-11-18,16.375,63.625,-0.7091109,0.33472565,3.357243e-05,0.3639648,1.2936485776056845,267.94116,0.07089736871421337,nan,nan
2010-11-19,16.375,63.625,-1.7464169,0.045209393,3.3493e-05,0.3611768,1.2529082596302032,262.0198,0.09287707135081291,nan,nan
2010-11-20,16.375,63.625,-0.36880663,0.6681199,3.3385255e-05,0.3579316,1.2121679416547217,266.58572,0.11485677398741245,nan,nan
2010-11-21,16.375,63.625,-0.7584308,0.25011408,3.335205e-05,0.3540336,1.1714276236792405,264.65225,0.136836476624012,nan,nan
2010-11-22,16.375,63.625,-0.77148736,0.15117994,3.3290526e-05,0.35163438,1.1306873057037592,260.50534,0.15881617926061153,nan,nan
2010-11-23,16.375,63.625,-2.938065,0.7342375,3.2943517e-05,0.34819493,1.0899469877282777,263.6661,0.18079588189721107,nan,nan
2010-11-24,16.375,63.625,-2.9247324,0.15289468,3.2756994e-05,0.34246668,1.0492066697527964,263.06192,0.20277558453381062,nan,nan
2010-11-25,16.375,63.625,-3.3825004,0.06623767,3.268798e-05,0.34286928,1.0084663517773151,259.932,0.22475528717041016,nan,nan
2010-11-26,16.375,63.625,-3.740226,0.21891199,3.2662916e-05,0.33793718,1.0093695083115664,259.37573,0.2105502150952816,nan,nan
2010-11-27,16.375,63.625,-5.230801,0.06869276,3.2613112e-05,0.33279926,1.0102726648458176,257.25354,0.19634514302015305,nan,nan
2010-11-28,16.375,63.625,-4.518199,0.01828712,3.252392e-05,0.32969567,1.0111758213800688,256.55148,0.1821400709450245,nan,nan
2010-11-29,16.375,63.625,-2.4757156,0.047426652,3.216226e-05,0.33189803,1.01207897791432,255.46094,0.16793499886989594,nan,nan
2010-11-30,16.375,63.625,-2.7772617,0.28380787,3.1912907e-05,0.32724416,1.0129821344485714,256.9798,0.15372992679476738,nan,nan
2010-12-01,16.375,63.625,-3.7878802,0.028833536,3.1891188e-05,0.32351696,1.0138852909828227,261.86496,0.13952485471963882,nan,nan
2010-12-02,16.375,63.625,-4.4123693,0.0,3.1832762e-05,0.3234883,1.0147884475170739,257.2464,0.12531978264451027,nan,nan
2010-12-03,16.375,63.625,-0.991445,0.14599316,3.1808733e-05,0.32035187,1.015691604051325,251.4752,0.11111471056938171,nan,nan
2010-12-04,16.375,63.625,-0.54158384,0.40218875,3.1652773e-05,0.3179306,1.00090601740198,257.40424,0.11264989545216432,nan,nan
2010-12-05,16.375,63.625,-1.589385,0.32371554,3.1552885e-05,0.31760764,0.986120430752635,258.27304,0.11418508033494691,nan,nan
2010-12-06,16.375,63.625,-0.66515887,0.1107703,3.1331903e-05,0.31735528,0.97133484410329,259.78952,0.11572026521772952,nan,nan
2010-12-07,16.375,63.625,-2.414907,0.19071212,3.10181e-05,0.31787243,0.9565492574539449,259.899,0.11725545010051212,nan,nan
2010-12-08,16.375,63.625,-4.1717496,0.5596584,3.0747175e-05,0.31750613,0.9417636708045999,262.39523,0.11879063498329472,nan,nan
2010-12-09,16.375,63.625,-1.463002,2.1049402,3.0691102e-05,0.31790644,0.9269780841552548,261.2281,0.12032581986607732,nan,nan
2010-12-10,16.375,63.625,-1.7137609,0.5164136,3.066849e-05,0.31691808,0.9121924975059098,257.0381,0.12186100474885991,nan,nan
2010-12-11,16.375,63.625,-1.8745413,1.677217,3.0439027e-05,0.31416944,0.8974069108565648,259.7965,0.12339618963164252,nan,nan
2010-12-12,16.375,63.625,-4.348911,0.008405067,3.0227471e-05,0.31135213,0.8986201956523237,257.8645,0.12493137451442513,nan,nan
2010-12-13,16.375,63.625,-0.9185843,0.18413256,2.9720015e-05,0.31065765,0.8998334804480825,252.84337,0.12646655939720772,nan,nan
2010-12-14,16.375,63.625,-1.9374472,0.06586399,2.9661587e-05,0.30901542,0.9010467652438414,253.89464,0.12800174427999034,nan,nan
2010-12-15,16.375,63.625,-1.0804185,1.784696,3.0569543e-05,0.30951962,0.9022600500396003,264.34503,0.12953692916277293,nan,nan
2010-12-16,16.375,63.625,-1.0323416,9.4576,2.9601277e-05,0.32089502,0.9034733348353593,268.85455,0.13107211404555552,nan,nan
2010-12-17,16.375,63.625,-1.3417317,4.7760687,2.937511e-05,0.32834142,0.9046866196311182,269.97314,0.1326072989283381,nan,nan
2010-12-18,16.375,63.625,-1.9567598,2.3858626,2.8973194e-05,0.33103436,0.9058999044268771,262.26227,0.13414248381112073,nan,nan
2010-12-19,16.375,63.625,-1.6742768,1.5309181,2.8926546e-05,0.32795626,0.907113189222636,260.28214,0.13567766869390332,nan,nan
2010-12-20,16.375,63.625,-1.6502199,2.2920449,2.8619805e-05,0.32798094,0.953251286840963,256.96762,0.13721285357668594,nan,nan
2010-12-21,16.375,63.625,-2.120222,0.69860184,2.8431808e-05,0.3255058,0.9993893844592902,254.51044,0.13874803845946854,nan,nan
2010-12-22,16.375,63.625,-2.9816954,0.074447475,2.8277262e-05,0.32218117,1.0455274820776173,252.26146,0.14028322334225113,nan,nan
2010-12-23,16.375,63.625,-1.0630474,0.2402357,2.7850374e-05,0.3223043,1.0916655796959442,249.38611,0.14181840822503372,nan,nan
2010-12-24,16.375,63.625,-1.63946,0.14524688,2.7651067e-05,0.3194968,1.1378036773142715,250.14055,0.14335359310781634,nan,nan
2010-12-25,16.375,63.625,-0.6060334,1.102408,2.7490394e-05,0.32154885,1.1839417749325984,258.1,0.14488877799059893,nan,nan
2010-12-26,16.375,63.625,-1.4706857,4.989761,2.726329e-05,0.32429647,1.2300798725509257,266.7191,0.14642396287338155,nan,nan
2010-12-27,16.375,63.625,-1.5417368,3.8160384,2.7019689e-05,0.33163574,1.2762179701692526,263.87888,0.14795914775616414,nan,nan
2010-12-28,16.375,63.625,-1.098556,0.57909065,2.6755359e-05,0.33019215,1.3116745416212963,259.74228,0.14949433263894674,nan,nan
2010-12-29,16.375,63.625,-0.856785,0.38000903,2.6650285e-05,0.328755,1.34713111307334,260.22354,0.15102951752172933,nan,nan
2010-12-30,16.375,63.625,-2.6233828,1.4061887,2.643401e-05,0.32755154,1.3825876845253837,262.8331,0.15256470240451195,nan,nan
2010-12-31,16.375,63.625,-4.4872284,2.3998992,2.6180043e-05,0.32762343,1.4180442559774276,265.9262,0.15409988728729454,nan,nan
2011-01-01,16.375,63.625,-3.4282465,1.5192591,2.5954534e-05,0.32740745,1.4535008274294712,265.29535,0.15563507217007716,nan,nan
2011-01-02,16.375,63.625,-4.4805975,0.44276813,2.5708618e-05,0.32529706,1.4429531034289136,265.85995,0.15717025705285975,nan,nan
2011-01-03,16.375,63.625,-4.346866,0.059519153,2.5403957e-05,0.32532725,1.4324053794283558,260.39117,0.15870544193564234,nan,nan
2011-01-04,16.375,63.625,-0.6113841,0.4896284,2.5097836e-05,0.3241893,1.421857655427798,257.35416,0.16024062681842494,nan,nan
2011-01-05,16.375,63.625,-0.95855474,2.2936134,2.4785877e-05,0.324335,1.4113099314272404,260.8603,0.16177581170120756,nan,nan
2011-01-06,16.375,63.625,-0.74223757,8.924059,2.4533758e-05,0.33154604,1.4007622074266828,268.75714,0.16331099658399015,nan,nan
2011-01-07,16.375,63.625,-2.6422906,1.8310124,2.4331986e-05,0.33374086,1.390214483426125,267.6048,0.16484618146677274,nan,nan
2011-01-08,16.375,63.625,-3.3537264,1.626169,2.4322862e-05,0.33318704,1.3796667594255672,262.85016,0.16638136634955536,nan,nan
2011-01-09,16.375,63.625,-1.2045032,5.5253124,2.4024404e-05,0.3353135,1.3691190354250096,270.78238,0.16791655123233795,nan,nan
2011-01-10,16.375,63.625,-3.1571438,2.9299362,2.3866052e-05,0.33838814,1.474018208682537,270.4736,0.16356079280376434,nan,nan
2011-01-11,16.375,63.625,-4.9323835,0.03226005,2.3540957e-05,0.3365521,1.5789173819400646,264.95978,0.15920503437519073,nan,nan
2011-01-12,16.375,63.625,-0.3888999,2.8274183,2.3525632e-05,0.3414883,1.683816555197592,263.29993,0.15484927594661713,nan,nan
2011-01-13,16.375,63.625,-4.092449,0.03526568,2.3389177e-05,0.33550483,1.7887157284551196,258.83484,0.15049351751804352,nan,nan
2011-01-14,16.375,63.625,-0.66579664,0.17287122,2.322207e-05,0.3335312,1.8936149017126471,255.18419,0.1461377590894699,nan,nan
2011-01-15,16.375,63.625,-0.54268783,0.64104605,2.2815615e-05,0.33018732,1.9985140749701746,257.7592,0.1417820006608963,nan,nan
2011-01-16,16.375,63.625,-0.36262378,10.920082,2.2671495e-05,0.33784026,2.103413248227702,269.3304,0.1374262422323227,nan,nan
2011-01-17,16.375,63.625,-2.589783,2.1168275,2.2542334e-05,0.34115022,2.2083124214852297,270.1191,0.13307048380374908,0.03965072,0.011322157
2011-01-18,16.375,63.625,-2.9917736,1.4170616,2.2475198e-05,0.3414179,2.2414673326743975,268.7979,0.15355228818953037,0.042308398,0.015985543
2011-01-19,16.375,63.625,-3.0596566,0.014401448,2.2293862e-05,0.34074488,2.274622243863565,268.6498,0.17403409257531166,0.044966068,0.020648925
2011-01-20,16.375,63.625,-4.447122,0.03992503,2.1879374e-05,0.3400548,2.307777155052732,266.99268,0.19451589696109295,0.047623735,0.025312306
2011-01-21,16.375,63.625,-2.8320835,1.9239382,2.1830847e-05,0.3416231,2.3409320662419,268.30432,0.21499770134687424,0.050281405,0.029975694
2011-01-22,16.375,63.625,-5.375352,0.19003049,2.1856751e-05,0.3379741,2.374086977431068,268.68375,0.23547950573265553,0.05293908,0.034639075
2011-01-23,16.375,63.625,-1.0170348,3.8246353,2.1658268e-05,0.34425074,2.407241888620235,268.15417,0.2559613101184368,0.055596743,0.039302465
2011-01-24,16.375,63.625,-3.174501,2.1677618,2.2823277e-05,0.3432254,2.4403967998094025,274.48056,0.2764431145042181,0.058254417,0.04396585
2011-01-25,16.375,63.625,-4.3253098,0.46726033,2.1232108e-05,0.3453007,2.4735517109985703,262.75443,0.2969249188899994,0.060912095,0.048629235
2011-01-26,16.375,63.625,-2.94392,0.022613814,2.1003705e-05,0.33948463,2.512603791223632,256.88904,0.30115237832069397,0.06356976,0.05329262
2011-01-27,16.375,63.625,-3.371016,0.040544886,2.1004436e-05,0.33254346,2.5516558714486934,269.40234,0.30537983775138855,0.06622742,0.057956
2011-01-28,16.375,63.625,-3.6866093,0.13977146,2.388941e-05,0.33501735,2.590707951673755,276.27216,0.30960729718208313,0.06888511,0.062619396
2011-01-29,16.375,63.625,-5.629042,0.22513466,2.1432057e-05,0.33941647,2.629760031898816,273.86002,0.3138347566127777,0.07154278,0.06728277
2011-01-30,16.375,63.625,-4.5692463,0.2947046,2.0175472e-05,0.3401605,2.6688121121238777,271.84412,0.3180622160434723,0.07420045,0.07194617
2011-01-31,16.375,63.625,-4.4076657,0.8427502,2.0175472e-05,0.33937207,2.7078641923489393,273.2529,0.32228967547416687,0.07685812,0.07660955
2011-02-01,16.375,63.625,-2.5872188,2.2326534,2.0594483e-05,0.34299964,2.746916272574001,273.3332,0.32651713490486145,0.08178057,0.08277693
2011-02-02,16.375,63.625,-4.4733043,0.058510493,2.0181591e-05,0.34219193,2.7859683527990624,270.8604,0.33074459433555603,0.08783544,0.08969631
2011-02-03,16.375,63.625,-1.3212723,3.4699316,1.989438e-05,0.34802532,2.647625752379773,268.60226,0.3147413209080696,0.0938903,0.09661572
2011-02-04,16.375,63.625,-1.9143317,0.48559788,1.9509813e-05,0.34433547,2.5092831519604832,266.08002,0.2987380474805832,0.099945165,0.10353508
2011-02-05,16.375,63.625,-0.7944369,4.793853,1.940006e-05,0.3482979,2.3709405515411937,264.90668,0.28273477405309677,0.106000036,0.110454485
2011-02-06,16.375,63.625,-3.6156049,0.03283941,1.9372623e-05,0.34110922,2.232597951121904,269.6483,0.26673150062561035,0.11205486,0.11737384
2011-02-07,16.375,63.625,-3.5169358,0.03040523,1.9372623e-05,0.34107065,2.0942553507026145,267.45856,0.25072822719812393,0.11810974,0.12429324
2011-02-08,16.375,63.625,-4.4825864,0.14016408,1.9372623e-05,0.33878297,1.955912750283325,269.19318,0.2347249537706375,0.124164574,0.13121262
2011-02-09,16.375,63.625,-4.9521785,0.0976003,1.9282346e-05,0.33718595,1.8175701498640355,264.08286,0.2187216803431511,0.13021944,0.13813204
2011-02-10,16.375,63.625,-1.5223254,6.7014627,1.8976114e-05,0.3419035,1.679227549444746,261.50485,0.20271840691566467,0.13627428,0.14505139
2011-02-11,16.375,63.625,-3.4180725,0.020262524,1.860394e-05,0.33332682,1.65441513268484,259.68552,0.20602290704846382,0.14232916,0.15197079
2011-02-12,16.375,63.625,-2.962531,0.12123019,1.8517645e-05,0.32940358,1.629602715924934,264.21057,0.20932740718126297,0.148384,0.15889016
2011-02-13,16.375,63.625,-1.1830561,1.0785682,1.8380457e-05,0.33048993,1.604790299165028,260.24966,0.21263190731406212,0.15443888,0.16580956
2011-02-14,16.375,63.625,-0.5135623,0.3116004,1.8381785e-05,0.3279001,1.579977882405122,253.67531,0.21593640744686127,0.16049372,0.17272894
2011-02-15,16.375,63.625,-0.08150971,2.1219642,1.835302e-05,0.32792276,1.555165465645216,255.89276,0.21924090757966042,0.1665486,0.17964832
2011-02-16,16.375,63.625,0.32915786,2.7409782,1.835302e-05,0.3279716,1.53035304888531,258.22946,0.22254540771245956,0.16901079,0.18191393
2011-02-17,16.375,63.625,0.027179396,1.4308203,1.8322926e-05,0.3272302,1.5055406321254041,256.45074,0.2258499078452587,0.16788042,0.17952578
2011-02-18,16.375,63.625,-1.3755318,0.06517677,1.8249022e-05,0.32398742,1.4807282153654981,253.44525,0.22915440797805786,0.16675004,0.17713766
2011-02-19,16.375,63.625,0.057092022,0.36418477,1.7797627e-05,0.32384282,1.7988223677363109,253.09608,0.24554870277643204,0.1656197,0.17474952
2011-02-20,16.375,63.625,-0.3827964,0.40038413,1.7812676e-05,0.32120478,2.1169165201071234,263.62674,0.2619429975748062,0.16448933,0.17236139
2011-02-21,16.375,63.625,0.07403497,0.4367,1.7535642e-05,0.3231781,2.4350106724779366,261.5417,0.2783372923731804,0.16335894,0.16997325
2011-02-22,16.375,63.625,-0.7295236,0.12920736,1.7360837e-05,0.32240707,2.753104824848749,258.39185,0.29473158717155457,0.16222857,0.16758515
2011-02-23,16.375,63.625,-1.6724505,0.028265059,1.7388275e-05,0.32080662,3.071198977219562,256.03516,0.31112588196992874,0.1610982,0.16519699
2011-02-24,16.375,63.625,-1.3832315,0.06136817,1.73334e-05,0.3189531,3.3892931295903743,259.12006,0.3275201767683029,0.15996781,0.16280888
2011-02-25,16.375,63.625,1.035864,1.5709156,1.73334e-05,0.32000485,3.7073872819611875,267.8135,0.3439144715666771,0.15883744,0.16042075
2011-02-26,16.375,63.625,-1.0650402,0.21814327,1.7134702e-05,0.32190984,4.025481434332,272.3312,0.36030876636505127,0.15770705,0.1580326
2011-02-27,16.375,63.625,-1.8046736,0.08100947,1.7023183e-05,0.32662043,4.181916765109809,272.7733,0.34723513200879097,0.1565767,0.15564448
2011-02-28,16.375,63.625,-2.8694878,0.0,1.6906797e-05,0.33011696,4.3383520958876165,271.28363,0.33416149765253067,0.15544629,0.15325636
2011-03-01,16.375,63.625,-2.34153,0.04986454,1.6799215e-05,0.331822,4.494787426665425,270.77307,0.32108786329627037,0.15431595,0.15086819
2011-03-02,16.375,63.625,-2.276877,0.01321259,1.6792248e-05,0.33257365,4.651222757443234,275.4292,0.30801422894001007,0.15318558,0.14848007
2011-03-03,16.375,63.625,-2.1205812,0.066819005,1.661916e-05,0.3358807,4.807658088221042,274.38434,0.29494059458374977,0.15242548,0.14719729
2011-03-04,16.375,63.625,-1.822666,2.0538468,1.8592773e-05,0.34056717,4.964093418998851,275.6211,0.28186696022748947,0.15240598,0.1481251
2011-03-05,16.375,63.625,-3.2571332,0.038758233,1.6608015e-05,0.34134808,5.120528749776659,270.62112,0.26879332587122917,0.15238646,0.14905292
2011-03-06,16.375,63.625,-1.7452635,0.0244467,1.6362485e-05,0.33849955,5.2769640805544675,268.05496,0.25571969151496887,0.15236694,0.14998075
2011-03-07,16.375,63.625,-0.20236364,0.66760236,1.6091186e-05,0.33804125,5.351882427930832,273.56125,0.26621728017926216,0.15234745,0.15090859
2011-03-08,16.375,63.625,-1.5581633,0.0,1.6147256e-05,0.34007636,5.426800775307196,274.66013,0.27671486884355545,0.1523279,0.1518364
2011-03-09,16.375,63.625,-1.6208998,4.59491,1.6008646e-05,0.35010633,5.501719122683561,271.93634,0.28721245750784874,0.1523084,0.15276423
2011-03-10,16.375,63.625,-0.94741976,0.16620749,1.6018397e-05,0.34827033,5.576637470059925,268.5433,0.29771004617214203,0.15228887,0.15369205
2011-03-11,16.375,63.625,-0.45268255,0.27146316,1.5921929e-05,0.34659857,5.6515558174362885,267.40207,0.3082076348364353,0.15226936,0.15461989
2011-03-12,16.375,63.625,-0.15535122,0.36828712,1.5781232e-05,0.34524527,5.726474164812653,269.40643,0.3187052235007286,0.15224984,0.15554771
2011-03-13,16.375,63.625,0.05820013,0.47625828,1.5594216e-05,0.34482312,5.801392512189017,271.68713,0.3292028121650219,0.15223032,0.15647551
2011-03-14,16.375,63.625,-0.53947455,0.42358473,1.552143e-05,0.3460187,5.876310859565382,270.28516,0.3397004008293152,0.1522108,0.15740333
2011-03-15,16.375,63.625,-0.35684904,0.0,1.5439935e-05,0.34504753,5.827712291782653,266.97217,0.32729826495051384,0.15219128,0.15833116
2011-03-16,16.375,63.625,-0.7683806,0.0,1.5364363e-05,0.3426186,5.779113723999924,269.26956,0.3148961290717125,0.15217179,0.15925899
2011-03-17,16.375,63.625,0.3792859,0.012183954,1.51933655e-05,0.34309244,5.730515156217195,268.988,0.30249399319291115,0.15215224,0.16018681
2011-03-18,16.375,63.625,1.3471161,4.9729476,1.5214958e-05,0.3508564,5.681916588434467,270.0691,0.2900918573141098,0.15230402,0.16100806
2011-03-19,16.375,63.625,0.9720315,0.07098256,1.5080179e-05,0.34915605,5.633318020651738,271.00977,0.27768972143530846,0.1533123,0.16129631
2011-03-20,16.375,63.625,0.99329174,0.31729817,1.4854852e-05,0.35129923,5.58471945286901,272.96213,0.2652875855565071,0.15432057,0.16158457
2011-03-21,16.375,63.625,0.63737303,2.309612,2.071962e-05,0.35724315,5.53612088508628,277.27853,0.25288544967770576,0.15532884,0.16187282
2011-03-22,16.375,63.625,-0.47522333,0.64095336,1.5915322e-05,0.3594655,5.487522317303552,275.55017,0.24048331379890442,0.15633711,0.1621611
2011-03-23,16.375,63.625,-1.4710543,3.3789341,1.4530619e-05,0.36357847,5.818750554074843,271.93277,0.24315902218222618,0.15734537,0.16244936
2011-03-24,16.375,63.625,0.3734669,1.1294682,1.4443205e-05,0.36033145,6.149978790846136,269.01025,0.24583473056554794,0.15835363,0.1627376
2011-03-25,16.375,63.625,-1.6741272,0.30043325,1.4443205e-05,0.353664,6.481207027617428,267.88443,0.2485104389488697,0.1593619,0.16302587
2011-03-26,16.375,63.625,1.4549352,0.52240026,1.4443205e-05,0.3516551,6.81243526438872,269.18427,0.25118614733219147,0.16037016,0.16331413
2011-03-27,16.375,63.625,-0.44944075,2.7698383,1.4437284e-05,0.3526533,7.143663501160012,270.8855,0.25386185571551323,0.16137843,0.16360243
2011-03-28,16.375,63.625,0.71578366,0.07927139,1.4419523e-05,0.35064486,7.474891737931304,267.82007,0.256537564098835,0.16238669,0.16389066
2011-03-29,16.375,63.625,2.063025,0.6456883,1.4271511e-05,0.35086188,7.806119974702597,266.39618,0.25921327248215675,0.16339494,0.16417894
2011-03-30,16.375,63.625,1.5498414,0.07124665,1.4233201e-05,0.34972557,8.137348211473888,268.36642,0.2618889808654785,0.16440323,0.16446722
2011-03-31,16.375,63.625,3.2399485,0.73030275,1.4148921e-05,0.35103363,8.484501633103246,270.38196,0.2608312517404556,0.16541147,0.16475548
2011-04-01,16.375,63.625,1.973043,0.20463428,1.3996531e-05,0.35223436,8.831655054732604,273.62115,0.25977352261543274,0.16641976,0.16504374
2011-04-02,16.375,63.625,4.115943,0.09728712,2.0700823e-05,0.35834605,9.178808476361963,277.22363,0.25871579349040985,0.167428,0.16533203
2011-04-03,16.375,63.625,3.3392303,0.2086607,2.042647e-05,0.36609882,9.525961897991321,277.76492,0.25765806436538696,0.16912329,0.17151661
2011-04-04,16.375,63.625,4.0290217,0.5097348,1.8421562e-05,0.37211728,9.873115319620679,275.8046,0.2566003352403641,0.17081861,0.17770125
2011-04-05,16.375,63.625,4.480401,1.5827816,1.9298575e-05,0.37674755,10.220268741250038,276.1112,0.2555426061153412,0.1725139,0.18388592
2011-04-06,16.375,63.625,3.2796817,2.652526,2.0897038e-05,0.38033038,10.567422162879396,276.56787,0.2544848769903183,0.17420919,0.19007048
2011-04-07,16.375,63.625,0.18763335,6.4175625,1.7541392e-05,0.38689616,10.914575584508754,274.82593,0.2534271478652954,0.17590448,0.19625515
2011-04-08,16.375,63.625,0.4046817,4.2878103,1.578e-05,0.3884835,11.391890045531369,274.4854,0.27572449296712875,0.17759979,0.20243971
2011-04-09,16.375,63.625,3.0351384,0.09242034,1.7026674e-05,0.38321963,11.869204506553984,276.7329,0.2980218380689621,0.17929511,0.20862432
2011-04-10,16.375,63.625,1.6533551,3.6609032,2.2426475e-05,0.3910349,12.3465189675766,276.02457,0.32031918317079544,0.18099037,0.21480896
2011-04-11,16.375,63.625,4.220368,0.013643646,2.6396354e-05,0.38994437,12.823833428599215,278.66254,0.3426165282726288,0.18268567,0.22099358
2011-04-12,16.375,63.625,0.75571084,1.6801398,2.0300331e-05,0.39561898,13.30114788962183,276.06296,0.3649138733744621,0.184381,0.22717811
2011-04-13,16.375,63.625,5.1987085,-8.326673e-14,2.0016167e-05,0.39405775,13.778462350644446,276.5349,0.38721121847629547,0.18607625,0.23336282
2011-04-14,16.375,63.625,6.8147163,-8.326673e-14,2.1993752e-05,0.39416903,14.255776811667062,276.27142,0.4095085635781288,0.18777157,0.23954745
2011-04-15,16.375,63.625,5.8844523,0.18689059,2.6215897e-05,0.3945687,14.733091272689677,278.29108,0.43180590867996216,0.18946691,0.24573204
2011-04-16,16.375,63.625,4.374682,0.07077349,2.7076798e-05,0.3947808,16.363071864125903,278.7062,0.5423265919089317,0.19116217,0.25191665
2011-04-17,16.375,63.625,2.2562819,0.17892976,3.2426135e-05,0.3983981,17.993052455562133,279.85315,0.6528472751379013,0.19285747,0.25810122
2011-04-18,16.375,63.625,5.9731507,0.002481472,2.741668e-05,0.406319,19.62303304699836,276.5901,0.7633679583668709,0.19641104,0.27655914
2011-04-19,16.375,63.625,6.532139,1.1722026,3.1383046e-05,0.40630063,21.253013638434584,276.59106,0.8738886415958405,0.20033619,0.2974716
2011-04-20,16.375,63.625,8.782439,0.7420837,3.412867e-05,0.404821,22.88299422987081,277.94623,0.98440932482481,0.20426139,0.318384
2011-04-21,16.375,63.625,6.833279,0.8619147,3.685643e-05,0.40156898,24.51297482130704,278.5347,1.0949300080537796,0.20818657,0.33929646
2011-04-22,16.375,63.625,9.329194,0.004603021,3.928075e-05,0.399253,26.14295541274327,279.9921,1.2054506912827492,0.21211174,0.3602089
2011-04-23,16.375,63.625,10.131469,-8.326673e-14,4.1309122e-05,0.39626098,27.772936004179495,281.05057,1.3159713745117188,0.21603695,0.38112146
2011-04-24,16.375,63.625,10.606941,-8.326673e-14,4.2880616e-05,0.3966288,27.610432287609136,283.9259,1.3049064874649048,0.21996212,0.40203384
2011-04-25,16.375,63.625,10.275557,0.044344563,4.3785654e-05,0.39531955,27.447928571038776,283.60324,1.2938416004180908,0.2238873,0.42294616
2011-04-26,16.375,63.625,10.130289,0.35082644,4.4347675e-05,0.3950997,27.285424854468417,279.4108,1.2827767133712769,0.2278125,0.4438586
2011-04-27,16.375,63.625,6.7263203,0.012159233,4.470402e-05,0.39156932,27.122921137898054,277.60574,1.271711826324463,0.2317377,0.46477115
2011-04-28,16.375,63.625,9.327486,0.008696332,4.505756e-05,0.39212772,26.960417421327694,279.64587,1.260646939277649,0.23566292,0.48568356
2011-04-29,16.375,63.625,9.841735,-8.326673e-14,4.495314e-05,0.39235708,26.797913704757335,279.9803,1.249582052230835,0.23958808,0.50659585
2011-04-30,16.375,63.625,8.939761,0.13511507,4.4790908e-05,0.38981995,26.635409988186975,278.65967,1.238517165184021,0.24351326,0.5275084
2011-05-01,16.375,63.625,9.625398,1.9489259,4.5143297e-05,0.39184734,26.472906271616615,277.10254,1.227452278137207,0.24743842,0.5484209
2011-05-02,16.375,63.625,7.746189,0.19203006,4.4692246e-05,0.38925293,27.367373997414553,276.20847,1.235762357711792,0.25136364,0.5693333
2011-05-03,16.375,63.625,6.353471,0.4018495,4.454307e-05,0.39123443,28.261841723212488,275.33752,1.244072437286377,0.25283864,0.5787601
2011-05-04,16.375,63.625,7.511148,0.33591464,4.4431632e-05,0.39029878,29.156309449010422,276.7881,1.252382516860962,0.2530887,0.58244425
2011-05-05,16.375,63.625,8.490263,6.80056,4.5613397e-05,0.40059525,30.05077717480836,276.41782,1.2606925964355469,0.25333872,0.58612835
2011-05-06,16.375,63.625,10.366593,0.67727965,4.4340646e-05,0.40331918,30.945244900606298,276.16962,1.2690026760101318,0.25358877,0.5898125
2011-05-07,16.375,63.625,7.7055945,0.0030538673,4.399116e-05,0.39507467,31.839712626404232,279.4306,1.2773127555847168,0.25383878,0.59349656
2011-05-08,16.375,63.625,13.198526,0.0,4.372843e-05,0.39637735,32.734180352202166,284.5492,1.2856228351593018,0.2540888,0.5971807
2011-05-09,16.375,63.625,11.265432,0.0,4.3529177e-05,0.39416227,33.628648078000104,287.76596,1.2939329147338867,0.2543388,0.6008649
2011-05-10,16.375,63.625,14.007368,0.038132552,4.31885e-05,0.38990173,34.50391469178376,285.8995,1.279496431350708,0.25458884,0.604549
2011-05-11,16.375,63.625,12.589043,0.8312674,4.2936706e-05,0.38759774,35.37918130556742,284.232,1.2650599479675293,0.25483885,0.6082332
2011-05-12,16.375,63.625,12.826855,1.0859159,4.290673e-05,0.38961315,36.25444791935108,283.79065,1.2506234645843506,0.25508887,0.6119173
2011-05-13,16.375,63.625,3.306032,7.1682734,4.4512388e-05,0.39887685,37.129714533134745,280.13773,1.2361869812011719,0.2553389,0.6156014
2011-05-14,16.375,63.625,3.690691,9.424558,4.487069e-05,0.41661176,38.004981146918404,277.71613,1.2217504978179932,0.25558892,0.6192856
2011-05-15,16.375,63.625,4.980654,1.6323096,4.274944e-05,0.41360593,38.88024776070206,279.28326,1.2073140144348145,0.25583893,0.6229697
2011-05-16,16.375,63.625,4.8521,4.6547318,4.355527e-05,0.41432983,39.75551437448572,278.64157,1.1928775310516357,0.25608897,0.62665385
2011-05-17,16.375,63.625,10.748259,0.94041294,4.2350224e-05,0.41124207,40.63078098826938,280.17905,1.178441047668457,0.25633898,0.63033795
2011-05-18,16.375,63.625,8.232797,0.2561347,4.1925974e-05,0.40316162,40.68124832378493,281.86282,1.2139952629804611,0.25933444,0.63445395
2011-05-19,16.375,63.625,12.886906,8.0882225,4.392344e-05,0.40730843,40.731715659300484,282.766,1.2495494782924652,0.2650752,0.63900185
2011-05-20,16.375,63.625,9.956644,0.12861077,4.1726722e-05,0.40358645,40.78218299481604,283.0551,1.2851036936044693,0.2708159,0.6435497
2011-05-21,16.375,63.625,14.074647,0.86289304,4.1669948e-05,0.39676315,40.83265033033159,282.62628,1.3206579089164734,0.27655667,0.6480975
